Season,Week,Date,Tm_Name,Tm_Pts,Home,Opp_Name,Opp_Pts,Rslt,Spread,Total,Away,Under,Win
2016,17.0,2017-01-01,SDG,27.0,1,KAN,37.0,0.0,-3.0,53.5,,,
2016,1.0,2016-09-12,RAM,0.0,0,SFO,28.0,0.0,8.0,50.0,,,
2016,2.0,2016-09-18,RAM,9.0,1,SEA,3.0,1.0,1.0,48.5,,,
2016,3.0,2016-09-25,RAM,37.0,0,TAM,32.0,1.0,-6.5,47.5,,,
2016,4.0,2016-10-02,RAM,17.0,0,ARI,13.0,1.0,5.0,44.5,,,
2016,5.0,2016-10-09,RAM,19.0,1,BUF,30.0,0.0,3.5,52.0,,,
2016,6.0,2016-10-16,RAM,28.0,0,DET,31.0,0.0,-5.5,48.5,,,
2016,7.0,2016-10-23,RAM,10.0,1,NYG,17.0,0.0,3.5,47.0,,,
2016,9.0,2016-11-06,RAM,10.0,1,CAR,13.0,0.0,3.0,47.5,,,
2016,10.0,2016-11-13,RAM,9.0,0,NYJ,6.0,1.0,2.5,45.0,,,
2016,11.0,2016-11-20,RAM,10.0,1,MIA,14.0,0.0,1.0,48.0,,,
2016,12.0,2016-11-27,RAM,21.0,0,NOR,49.0,0.0,2.5,46.0,,,
2016,13.0,2016-12-04,RAM,10.0,0,NWE,26.0,0.0,-2.0,47.5,,,
2016,14.0,2016-12-11,RAM,14.0,1,ATL,42.0,0.0,3.0,43.5,,,
2016,15.0,2016-12-15,RAM,3.0,0,SEA,24.0,0.0,7.0,42.5,,,
2016,16.0,2016-12-24,RAM,21.0,1,SFO,22.0,0.0,-3.0,42.0,,,
2016,17.0,2017-01-01,RAM,6.0,1,ARI,44.0,0.0,5.5,47.0,,,
2016,1.0,2016-09-11,RAI,35.0,0,NOR,34.0,1.0,8.5,43.5,,,
2016,2.0,2016-09-18,RAI,28.0,1,ATL,35.0,0.0,3.5,38.5,,,
2016,3.0,2016-09-25,RAI,17.0,0,TEN,10.0,1.0,3.0,38.0,,,
2016,4.0,2016-10-02,RAI,28.0,0,BAL,27.0,1.0,3.5,39.5,,,
2016,5.0,2016-10-09,RAI,34.0,1,SDG,31.0,1.0,4.0,44.0,,,
2016,6.0,2016-10-16,RAI,10.0,1,KAN,26.0,0.0,5.5,48.5,,,
2016,7.0,2016-10-23,RAI,33.0,0,JAX,16.0,1.0,-6.5,45.5,,,
2016,8.0,2016-10-30,RAI,30.0,0,TAM,24.0,1.0,-1.0,41.5,,,
2016,9.0,2016-11-06,RAI,30.0,1,DEN,20.0,1.0,-3.0,44.5,,,
2016,11.0,2016-11-21,RAI,27.0,1,HOU,20.0,1.0,3.0,48.0,,,
2016,12.0,2016-11-27,RAI,35.0,1,CAR,32.0,1.0,-1.0,46.5,,,
2016,13.0,2016-12-04,RAI,38.0,1,BUF,24.0,1.0,-7.0,51.5,,,
2016,14.0,2016-12-08,RAI,13.0,0,KAN,21.0,0.0,-3.0,50.5,,,
2016,15.0,2016-12-18,RAI,19.0,0,SDG,16.0,1.0,-7.0,42.5,,,
2016,16.0,2016-12-24,RAI,33.0,1,IND,25.0,1.0,3.0,44.0,,,
2016,17.0,2017-01-01,RAI,6.0,0,DEN,24.0,0.0,-7.0,45.0,,,
2016,1.0,2016-09-11,MIA,10.0,0,SEA,12.0,0.0,3.5,40.0,,,
2016,2.0,2016-09-18,MIA,24.0,0,NWE,31.0,0.0,5.0,50.0,,,
2016,3.0,2016-09-25,MIA,30.0,1,CLE,24.0,1.0,-3.5,46.0,,,
2016,4.0,2016-09-29,MIA,7.0,0,CIN,22.0,0.0,-6.0,43.0,,,
2016,5.0,2016-10-09,MIA,17.0,1,TEN,30.0,0.0,-3.5,38.0,,,
2016,6.0,2016-10-16,MIA,30.0,1,PIT,15.0,1.0,-5.5,45.0,,,
2016,7.0,2016-10-23,MIA,28.0,1,BUF,25.0,1.0,-2.5,45.5,,,
2016,9.0,2016-11-06,MIA,27.0,1,NYJ,23.0,1.0,6.5,45.5,,,
2016,10.0,2016-11-13,MIA,31.0,0,SDG,24.0,1.0,-3.0,47.5,,,
2016,11.0,2016-11-20,MIA,14.0,0,LAR,10.0,1.0,1.5,51.5,,,
2016,12.0,2016-11-27,MIA,31.0,1,SFO,24.0,1.0,-3.5,54.0,,,
2016,13.0,2016-12-04,MIA,6.0,0,BAL,38.0,0.0,3.5,50.5,,,
2016,14.0,2016-12-11,MIA,26.0,1,ARI,23.0,1.0,3.0,44.0,,,
2016,15.0,2016-12-17,MIA,34.0,0,NYJ,13.0,1.0,4.5,52.5,,,
2016,16.0,2016-12-24,MIA,34.0,0,BUF,31.0,1.0,3.5,43.0,,,
2016,17.0,2017-01-01,MIA,14.0,1,NWE,35.0,0.0,-3.5,47.5,,,
2016,1.0,2016-09-11,MIN,25.0,0,TEN,16.0,1.0,-4.0,48.5,,,
2016,2.0,2016-09-18,MIN,17.0,1,GNB,14.0,1.0,-2.5,45.5,,,
2016,3.0,2016-09-25,MIN,22.0,0,CAR,10.0,1.0,-3.5,49.0,,,
2016,4.0,2016-10-03,MIN,24.0,1,NYG,10.0,1.0,1.0,48.5,,,
2016,5.0,2016-10-09,MIN,31.0,1,HOU,13.0,1.0,2.5,49.5,,,
2016,7.0,2016-10-23,MIN,10.0,0,PHI,21.0,0.0,-4.5,45.0,,,
2016,8.0,2016-10-31,MIN,10.0,0,CHI,20.0,0.0,5.5,45.0,,,
2016,9.0,2016-11-06,MIN,16.0,1,DET,22.0,0.0,-2.5,43.0,,,
2016,10.0,2016-11-13,MIN,20.0,0,WAS,26.0,0.0,5.5,38.0,,,
2016,11.0,2016-11-20,MIN,30.0,1,ARI,24.0,1.0,3.5,40.5,,,
2016,12.0,2016-11-24,MIN,13.0,0,DET,16.0,0.0,10.0,43.5,,,
2016,13.0,2016-12-01,MIN,15.0,1,DAL,17.0,0.0,2.5,41.5,,,
2016,14.0,2016-12-11,MIN,25.0,0,JAX,16.0,1.0,2.5,44.0,,,
2016,15.0,2016-12-18,MIN,6.0,1,IND,34.0,0.0,2.5,44.5,,,
2016,16.0,2016-12-24,MIN,25.0,0,GNB,38.0,0.0,3.0,44.5,,,
2016,17.0,2017-01-01,MIN,38.0,1,CHI,10.0,1.0,-1.0,39.0,,,
2016,1.0,2016-09-11,NWE,23.0,0,ARI,21.0,1.0,-1.0,39.0,,,
2016,2.0,2016-09-18,NWE,31.0,1,MIA,24.0,1.0,8.0,45.0,,,
2016,3.0,2016-09-22,NWE,27.0,1,HOU,0.0,1.0,13.0,44.5,,,
2016,4.0,2016-10-02,NWE,0.0,1,BUF,16.0,0.0,4.5,44.0,,,
2016,5.0,2016-10-09,NWE,33.0,0,CLE,13.0,1.0,15.0,39.5,,,
2016,6.0,2016-10-16,NWE,35.0,1,CIN,17.0,1.0,-6.0,39.5,,,
2016,7.0,2016-10-23,NWE,27.0,0,PIT,16.0,1.0,7.0,39.0,,,
2016,8.0,2016-10-30,NWE,41.0,0,BUF,25.0,1.0,2.5,50.0,,,
2016,10.0,2016-11-13,NWE,24.0,1,SEA,31.0,0.0,-4.0,47.5,,,
2016,11.0,2016-11-20,NWE,30.0,0,SFO,17.0,1.0,-1.5,47.0,,,
2016,12.0,2016-11-27,NWE,22.0,0,NYJ,17.0,1.0,3.5,45.0,,,
2016,13.0,2016-12-04,NWE,26.0,1,LAR,10.0,1.0,-3.5,50.5,,,
2016,14.0,2016-12-12,NWE,30.0,1,BAL,23.0,1.0,1.0,46.5,,,
2016,15.0,2016-12-18,NWE,16.0,0,DEN,3.0,1.0,2.0,47.5,,,
2016,16.0,2016-12-24,NWE,41.0,1,NYJ,3.0,1.0,1.0,48.0,,,
2016,17.0,2017-01-01,NWE,35.0,0,MIA,14.0,1.0,-1.0,44.5,,,
2016,1.0,2016-09-11,NOR,34.0,1,OAK,35.0,0.0,-6.5,45.5,,,
2016,2.0,2016-09-18,NOR,13.0,0,NYG,16.0,0.0,-3.5,48.5,,,
2016,3.0,2016-09-26,NOR,32.0,1,ATL,45.0,0.0,-3.0,48.5,,,
2016,4.0,2016-10-02,NOR,35.0,0,SDG,34.0,1.0,3.5,46.0,,,
2016,6.0,2016-10-16,NOR,41.0,1,CAR,38.0,1.0,-2.5,49.5,,,
2016,7.0,2016-10-23,NOR,21.0,0,KAN,27.0,0.0,-3.5,52.0,,,
2016,8.0,2016-10-30,NOR,25.0,1,SEA,20.0,1.0,1.0,40.0,,,
2016,9.0,2016-11-06,NOR,41.0,0,SFO,23.0,1.0,4.0,38.0,,,
2016,10.0,2016-11-13,NOR,23.0,1,DEN,25.0,0.0,10.5,43.5,,,
2016,11.0,2016-11-17,NOR,20.0,0,CAR,23.0,0.0,5.5,42.0,,,
2016,12.0,2016-11-27,NOR,49.0,1,LAR,21.0,1.0,-10.0,42.0,,,
2016,13.0,2016-12-04,NOR,13.0,1,DET,28.0,0.0,7.5,46.0,,,
2016,14.0,2016-12-11,NOR,11.0,0,TAM,16.0,0.0,-2.5,44.5,,,
2016,15.0,2016-12-18,NOR,48.0,0,ARI,41.0,1.0,7.5,49.5,,,
2016,16.0,2016-12-24,NOR,31.0,1,TAM,24.0,1.0,2.5,46.0,,,
2016,17.0,2017-01-01,NOR,32.0,0,ATL,38.0,0.0,-3.5,45.0,,,
2016,1.0,2016-09-11,NYG,20.0,0,DAL,19.0,1.0,4.0,48.5,,,
2016,2.0,2016-09-18,NYG,16.0,1,NOR,13.0,1.0,1.0,39.0,,,
2016,3.0,2016-09-25,NYG,27.0,1,WAS,29.0,0.0,-7.5,44.5,,,
2016,4.0,2016-10-03,NYG,10.0,0,MIN,24.0,0.0,3.5,41.5,,,
2016,5.0,2016-10-09,NYG,16.0,0,GNB,23.0,0.0,2.0,44.0,,,
2016,6.0,2016-10-16,NYG,27.0,1,BAL,23.0,1.0,-2.5,40.0,,,
2016,7.0,2016-10-23,NYG,17.0,0,LAR,10.0,1.0,4.5,44.5,,,
2016,9.0,2016-11-06,NYG,28.0,1,PHI,23.0,1.0,7.5,47.0,,,
2016,10.0,2016-11-14,NYG,21.0,1,CIN,20.0,1.0,11.0,47.5,,,
2016,11.0,2016-11-20,NYG,22.0,1,CHI,16.0,1.0,-2.5,40.0,,,
2016,12.0,2016-11-27,NYG,27.0,0,CLE,13.0,1.0,1.5,43.0,,,
2016,13.0,2016-12-04,NYG,14.0,0,PIT,24.0,0.0,6.0,43.0,,,
2016,14.0,2016-12-11,NYG,10.0,1,DAL,7.0,1.0,-3.5,42.5,,,
2016,15.0,2016-12-18,NYG,17.0,1,DET,6.0,1.0,-6.0,39.0,,,
2016,16.0,2016-12-22,NYG,19.0,0,PHI,24.0,0.0,-3.0,39.0,,,
2016,17.0,2017-01-01,NYG,19.0,0,WAS,10.0,1.0,-4.5,39.5,,,
2016,1.0,2016-09-11,NYJ,22.0,1,CIN,23.0,0.0,-4.5,42.5,,,
2016,2.0,2016-09-15,NYJ,37.0,0,BUF,31.0,1.0,2.5,42.0,,,
2016,3.0,2016-09-25,NYJ,3.0,0,KAN,24.0,0.0,-2.0,39.5,,,
2016,4.0,2016-10-02,NYJ,17.0,1,SEA,27.0,0.0,1.5,42.0,,,
2016,5.0,2016-10-09,NYJ,13.0,0,PIT,31.0,0.0,3.0,43.5,,,
2016,6.0,2016-10-17,NYJ,3.0,0,ARI,28.0,0.0,-3.0,38.0,,,
2016,7.0,2016-10-23,NYJ,24.0,1,BAL,16.0,1.0,-5.0,44.5,,,
2016,8.0,2016-10-30,NYJ,31.0,0,CLE,28.0,1.0,6.0,44.5,,,
2016,9.0,2016-11-06,NYJ,23.0,0,MIA,27.0,0.0,-6.0,44.0,,,
2016,10.0,2016-11-13,NYJ,6.0,1,LAR,9.0,0.0,9.0,44.5,,,
2016,12.0,2016-11-27,NYJ,17.0,1,NWE,22.0,0.0,-5.5,42.0,,,
2016,13.0,2016-12-05,NYJ,10.0,1,IND,41.0,0.0,0.0,38.5,,,
2016,14.0,2016-12-11,NYJ,23.0,0,SFO,17.0,1.0,-3.5,41.0,,,
2016,15.0,2016-12-17,NYJ,13.0,1,MIA,34.0,0.0,-10.0,47.5,,,
2016,16.0,2016-12-24,NYJ,3.0,0,NWE,41.0,0.0,-7.5,48.0,,,
2016,17.0,2017-01-01,NYJ,30.0,1,BUF,10.0,1.0,-7.5,49.0,,,
2016,1.0,2016-09-11,PHI,29.0,1,CLE,10.0,1.0,-5.5,48.0,,,
2016,2.0,2016-09-19,PHI,29.0,0,CHI,14.0,1.0,-7.5,49.5,,,
2016,3.0,2016-09-25,PHI,34.0,1,PIT,3.0,1.0,-10.5,51.5,,,
2016,5.0,2016-10-09,PHI,23.0,0,DET,24.0,0.0,-8.5,48.0,,,
2016,6.0,2016-10-16,PHI,20.0,0,WAS,27.0,0.0,-13.0,44.5,,,
2016,7.0,2016-10-23,PHI,21.0,1,MIN,10.0,1.0,-6.0,45.0,,,
2016,8.0,2016-10-30,PHI,23.0,0,DAL,29.0,0.0,-3.0,43.0,,,
2016,9.0,2016-11-06,PHI,23.0,0,NYG,28.0,0.0,-17.0,45.0,,,
2016,10.0,2016-11-13,PHI,24.0,1,ATL,15.0,1.0,-7.5,47.0,,,
2016,11.0,2016-11-20,PHI,15.0,0,SEA,26.0,0.0,-16.0,44.0,,,
2016,12.0,2016-11-28,PHI,13.0,1,GNB,27.0,0.0,-5.5,50.0,,,
2016,13.0,2016-12-04,PHI,14.0,0,CIN,32.0,0.0,-3.0,57.0,,,
2016,14.0,2016-12-11,PHI,22.0,1,WAS,27.0,0.0,-2.5,50.0,,,
2016,15.0,2016-12-18,PHI,26.0,0,BAL,27.0,0.0,3.5,54.0,,,
2016,16.0,2016-12-22,PHI,24.0,1,NYG,19.0,1.0,-2.5,54.0,,,
2016,17.0,2017-01-01,PHI,27.0,1,DAL,13.0,1.0,3.5,54.0,,,
2016,1.0,2016-09-12,PIT,38.0,0,WAS,16.0,1.0,2.5,53.5,,,
2016,2.0,2016-09-18,PIT,24.0,1,CIN,16.0,1.0,7.0,51.5,,,
2016,3.0,2016-09-25,PIT,3.0,0,PHI,34.0,0.0,1.0,50.0,,,
2016,4.0,2016-10-02,PIT,43.0,1,KAN,14.0,1.0,-5.0,53.0,,,
2016,5.0,2016-10-09,PIT,31.0,1,NYJ,13.0,1.0,-3.0,50.0,,,
2016,6.0,2016-10-16,PIT,15.0,0,MIA,30.0,0.0,3.5,52.5,,,
2016,7.0,2016-10-23,PIT,16.0,1,NWE,27.0,0.0,-8.0,45.0,,,
2016,9.0,2016-11-06,PIT,14.0,0,BAL,21.0,0.0,-6.5,53.0,,,
2016,10.0,2016-11-13,PIT,30.0,1,DAL,35.0,0.0,2.0,52.0,,,
2016,11.0,2016-11-20,PIT,24.0,0,CLE,9.0,1.0,3.0,48.5,,,
2016,12.0,2016-11-24,PIT,28.0,0,IND,7.0,1.0,-3.0,53.0,,,
2016,13.0,2016-12-04,PIT,24.0,1,NYG,14.0,1.0,7.5,58.5,,,
2016,14.0,2016-12-11,PIT,27.0,0,BUF,20.0,1.0,1.0,47.5,,,
2016,15.0,2016-12-18,PIT,24.0,0,CIN,20.0,1.0,-3.5,54.0,,,
2016,16.0,2016-12-25,PIT,31.0,1,BAL,27.0,1.0,-3.5,47.0,,,
2016,17.0,2017-01-01,PIT,27.0,1,CLE,24.0,1.0,3.5,42.5,,,
2016,1.0,2016-09-11,SEA,12.0,1,MIA,10.0,1.0,7.0,49.0,,,
2016,2.0,2016-09-18,SEA,3.0,0,LAR,9.0,0.0,-3.5,42.5,,,
2016,3.0,2016-09-25,SEA,37.0,1,SFO,18.0,1.0,-2.5,44.5,,,
2016,4.0,2016-10-02,SEA,27.0,0,NYJ,17.0,1.0,-3.0,42.5,,,
2016,6.0,2016-10-16,SEA,26.0,1,ATL,24.0,1.0,1.0,49.5,,,
2016,7.0,2016-10-23,SEA,6.0,0,ARI,6.0,0.0,-7.0,41.5,,,
2016,8.0,2016-10-30,SEA,20.0,0,NOR,25.0,0.0,-6.5,46.5,,,
2016,9.0,2016-11-07,SEA,31.0,1,BUF,25.0,1.0,6.5,49.5,,,
2016,10.0,2016-11-13,SEA,31.0,0,NWE,24.0,1.0,3.5,47.0,,,
2016,11.0,2016-11-20,SEA,26.0,1,PHI,15.0,1.0,-4.0,42.5,,,
2016,12.0,2016-11-27,SEA,5.0,0,TAM,14.0,0.0,1.5,42.5,,,
2016,13.0,2016-12-04,SEA,40.0,1,CAR,7.0,1.0,9.0,47.5,,,
2016,14.0,2016-12-11,SEA,10.0,0,GNB,38.0,0.0,5.0,46.5,,,
2016,15.0,2016-12-15,SEA,24.0,1,LAR,3.0,1.0,-1.0,42.0,,,
2016,16.0,2016-12-24,SEA,31.0,1,ARI,34.0,0.0,1.0,40.5,,,
2016,17.0,2017-01-01,SEA,25.0,0,SFO,23.0,1.0,3.0,44.5,,,
2016,1.0,2016-09-12,SFO,28.0,1,LAR,0.0,1.0,1.0,40.0,,,
2016,2.0,2016-09-18,SFO,27.0,0,CAR,46.0,0.0,10.0,50.0,,,
2016,3.0,2016-09-25,SFO,18.0,0,SEA,37.0,0.0,7.0,45.5,,,
2016,4.0,2016-10-02,SFO,17.0,1,DAL,24.0,0.0,-2.5,40.0,,,
2016,5.0,2016-10-06,SFO,21.0,1,ARI,33.0,0.0,-2.5,45.5,,,
2016,6.0,2016-10-16,SFO,16.0,0,BUF,45.0,0.0,3.5,45.0,,,
2016,7.0,2016-10-23,SFO,17.0,1,TAM,34.0,0.0,1.0,39.0,,,
2016,9.0,2016-11-06,SFO,23.0,1,NOR,41.0,0.0,8.5,48.0,,,
2016,10.0,2016-11-13,SFO,20.0,0,ARI,23.0,0.0,-1.0,48.5,,,
2016,11.0,2016-11-20,SFO,17.0,1,NWE,30.0,0.0,3.0,42.5,,,
2016,12.0,2016-11-27,SFO,24.0,0,MIA,31.0,0.0,2.5,40.0,,,
2016,13.0,2016-12-04,SFO,6.0,0,CHI,26.0,0.0,17.0,45.0,,,
2016,14.0,2016-12-11,SFO,17.0,1,NYJ,23.0,0.0,3.5,43.0,,,
2016,15.0,2016-12-18,SFO,13.0,0,ATL,41.0,0.0,-4.0,41.5,,,
2016,16.0,2016-12-24,SFO,22.0,0,LAR,21.0,1.0,3.0,42.5,,,
2016,17.0,2017-01-01,SFO,23.0,1,SEA,25.0,0.0,3.5,46.5,,,
2016,1.0,2016-09-11,TAM,31.0,0,ATL,24.0,1.0,-3.5,46.0,,,
2016,2.0,2016-09-18,TAM,7.0,0,ARI,40.0,0.0,-3.0,45.0,,,
2016,3.0,2016-09-25,TAM,32.0,1,LAR,37.0,0.0,3.0,39.0,,,
2016,4.0,2016-10-02,TAM,7.0,1,DEN,27.0,0.0,5.0,44.0,,,
2016,5.0,2016-10-10,TAM,17.0,0,CAR,14.0,1.0,3.0,42.5,,,
2016,7.0,2016-10-23,TAM,34.0,0,SFO,17.0,1.0,-2.0,48.5,,,
2016,8.0,2016-10-30,TAM,24.0,1,OAK,30.0,0.0,6.5,42.5,,,
2016,9.0,2016-11-03,TAM,28.0,1,ATL,43.0,0.0,-4.0,47.0,,,
2016,10.0,2016-11-13,TAM,36.0,1,CHI,10.0,1.0,2.0,42.0,,,
2016,11.0,2016-11-20,TAM,19.0,0,KAN,17.0,1.0,2.0,48.5,,,
2016,12.0,2016-11-27,TAM,14.0,1,SEA,5.0,1.0,5.0,41.0,,,
2016,13.0,2016-12-04,TAM,28.0,0,SDG,21.0,1.0,-1.5,42.5,,,
2016,14.0,2016-12-11,TAM,16.0,1,NOR,11.0,1.0,-6.5,44.0,,,
2016,15.0,2016-12-18,TAM,20.0,0,DAL,26.0,0.0,-2.5,49.0,,,
2016,16.0,2016-12-24,TAM,24.0,0,NOR,31.0,0.0,-3.0,48.0,,,
2016,17.0,2017-01-01,TAM,17.0,1,CAR,16.0,1.0,-3.5,46.5,,,
2016,1.0,2016-09-11,OTI,16.0,1,MIN,25.0,0.0,-3.0,48.0,,,
2016,2.0,2016-09-18,OTI,16.0,0,DET,15.0,1.0,-10.0,50.0,,,
2016,3.0,2016-09-25,OTI,10.0,1,OAK,17.0,0.0,-7.5,49.5,,,
2016,4.0,2016-10-02,OTI,20.0,0,HOU,27.0,0.0,7.5,49.0,,,
2016,5.0,2016-10-09,OTI,30.0,0,MIA,17.0,1.0,-3.5,46.0,,,
2016,6.0,2016-10-16,OTI,28.0,1,CLE,26.0,1.0,-3.0,50.5,,,
2016,7.0,2016-10-23,OTI,26.0,1,IND,34.0,0.0,-8.0,45.5,,,
2016,8.0,2016-10-27,OTI,36.0,1,JAX,22.0,1.0,-8.0,50.0,,,
2016,9.0,2016-11-06,OTI,35.0,0,SDG,43.0,0.0,-6.5,49.5,,,
2016,10.0,2016-11-13,OTI,47.0,1,GNB,25.0,1.0,-1.0,45.5,,,
2016,11.0,2016-11-20,OTI,17.0,0,IND,24.0,0.0,-3.0,45.5,,,
2016,12.0,2016-11-27,OTI,27.0,0,CHI,21.0,1.0,-5.5,46.5,,,
2016,14.0,2016-12-11,OTI,13.0,1,DEN,10.0,1.0,-3.0,41.5,,,
2016,15.0,2016-12-18,OTI,19.0,0,KAN,17.0,1.0,-11.0,47.5,,,
2016,16.0,2016-12-24,OTI,17.0,0,JAX,38.0,0.0,2.5,45.5,,,
2016,17.0,2017-01-01,OTI,24.0,1,HOU,17.0,1.0,5.5,50.0,,,
2016,1.0,2016-09-12,WAS,16.0,1,PIT,38.0,0.0,-10.5,43.5,,,
2016,2.0,2016-09-18,WAS,23.0,1,DAL,27.0,0.0,-5.5,38.0,,,
2016,3.0,2016-09-25,WAS,29.0,0,NYG,27.0,1.0,-10.5,42.0,,,
2016,4.0,2016-10-02,WAS,31.0,1,CLE,20.0,1.0,-1.0,40.0,,,
2016,5.0,2016-10-09,WAS,16.0,0,BAL,10.0,1.0,-7.0,45.5,,,
2016,6.0,2016-10-16,WAS,27.0,1,PHI,20.0,1.0,2.5,43.0,,,
2016,7.0,2016-10-23,WAS,17.0,0,DET,20.0,0.0,-1.0,50.0,,,
2016,8.0,2016-10-30,WAS,27.0,0,CIN,27.0,0.0,-5.5,43.5,,,
2016,10.0,2016-11-13,WAS,26.0,1,MIN,20.0,1.0,7.5,49.5,,,
2016,11.0,2016-11-20,WAS,42.0,1,GNB,24.0,1.0,-6.5,42.5,,,
2016,12.0,2016-11-24,WAS,26.0,0,DAL,31.0,0.0,-5.0,46.0,,,
2016,13.0,2016-12-04,WAS,23.0,0,ARI,31.0,0.0,-8.0,43.5,,,
2016,14.0,2016-12-11,WAS,27.0,0,PHI,22.0,1.0,-3.0,47.0,,,
2016,15.0,2016-12-19,WAS,15.0,1,CAR,26.0,0.0,-15.0,39.5,,,
2016,16.0,2016-12-24,WAS,41.0,0,CHI,21.0,1.0,-9.0,43.5,,,
2016,17.0,2017-01-01,WAS,10.0,1,NYG,19.0,0.0,-11.5,45.0,,,
2017,1.0,2017-09-10,CRD,23.0,0,DET,35.0,0.0,-8.0,45.5,,,
2017,2.0,2017-09-17,CRD,16.0,0,IND,13.0,1.0,6.5,51.0,,,
2017,3.0,2017-09-25,CRD,17.0,1,DAL,28.0,0.0,2.5,43.0,,,
2017,4.0,2017-10-01,CRD,18.0,1,SFO,15.0,1.0,12.0,44.5,,,
2017,5.0,2017-10-08,CRD,7.0,0,PHI,34.0,0.0,10.5,42.0,,,
2017,6.0,2017-10-15,CRD,38.0,1,TAM,33.0,1.0,1.0,44.5,,,
2017,7.0,2017-10-22,CRD,0.0,0,LAR,33.0,0.0,3.5,42.5,,,
2017,9.0,2017-11-05,CRD,20.0,0,SFO,10.0,1.0,7.5,44.0,,,
2017,10.0,2017-11-09,CRD,16.0,1,SEA,22.0,0.0,-1.0,45.0,,,
2017,11.0,2017-11-19,CRD,21.0,0,HOU,31.0,0.0,5.0,53.0,,,
2017,12.0,2017-11-26,CRD,27.0,1,JAX,24.0,1.0,13.5,46.5,,,
2017,13.0,2017-12-03,CRD,16.0,1,LAR,32.0,0.0,10.5,51.5,,,
2017,14.0,2017-12-10,CRD,12.0,1,TEN,7.0,1.0,7.5,44.5,,,
2017,15.0,2017-12-17,CRD,15.0,0,WAS,20.0,0.0,0.0,44.0,,,
2017,16.0,2017-12-24,CRD,23.0,1,NYG,0.0,1.0,-3.0,42.5,,,
2017,17.0,2017-12-31,CRD,26.0,0,SEA,24.0,1.0,13.5,51.5,,,
2017,1.0,2017-09-10,ATL,23.0,0,CHI,17.0,1.0,6.0,39.5,,,
2017,2.0,2017-09-17,ATL,34.0,1,GNB,23.0,1.0,11.5,45.0,,,
2017,3.0,2017-09-24,ATL,30.0,0,DET,26.0,1.0,2.5,46.5,,,
2017,4.0,2017-10-01,ATL,17.0,1,BUF,23.0,0.0,7.5,49.5,,,
2017,6.0,2017-10-15,ATL,17.0,1,MIA,20.0,0.0,-3.5,40.5,,,
2017,7.0,2017-10-22,ATL,7.0,0,NWE,23.0,0.0,3.5,43.0,,,
2017,8.0,2017-10-29,ATL,25.0,0,NYJ,20.0,1.0,6.0,46.5,,,
2017,9.0,2017-11-05,ATL,17.0,0,CAR,20.0,0.0,1.0,45.0,,,
2017,10.0,2017-11-12,ATL,27.0,1,DAL,7.0,1.0,-1.0,48.0,,,
2017,11.0,2017-11-20,ATL,34.0,0,SEA,31.0,1.0,4.5,49.0,,,
2017,12.0,2017-11-26,ATL,34.0,1,TAM,20.0,1.0,2.5,45.0,,,
2017,13.0,2017-12-03,ATL,9.0,1,MIN,14.0,0.0,7.0,45.0,,,
2017,14.0,2017-12-07,ATL,20.0,1,NOR,17.0,1.0,5.0,46.0,,,
2017,15.0,2017-12-18,ATL,24.0,0,TAM,21.0,1.0,3.5,49.0,,,
2017,16.0,2017-12-24,ATL,13.0,0,NOR,23.0,0.0,-2.0,52.0,,,
2017,17.0,2017-12-31,ATL,22.0,1,CAR,10.0,1.0,7.0,47.5,,,
2017,1.0,2017-09-10,RAV,20.0,0,CIN,0.0,1.0,3.0,53.0,,,
2017,2.0,2017-09-17,RAV,24.0,1,CLE,10.0,1.0,-3.0,44.5,,,
2017,3.0,2017-09-24,RAV,7.0,0,JAX,44.0,0.0,2.5,40.0,,,
2017,4.0,2017-10-01,RAV,9.0,1,PIT,26.0,0.0,6.0,48.0,,,
2017,5.0,2017-10-08,RAV,30.0,0,OAK,17.0,1.0,1.5,47.0,,,
2017,6.0,2017-10-15,RAV,24.0,1,CHI,27.0,0.0,4.0,40.0,,,
2017,7.0,2017-10-22,RAV,16.0,0,MIN,24.0,0.0,2.5,44.5,,,
2017,8.0,2017-10-26,RAV,40.0,1,MIA,0.0,1.0,-7.5,44.5,,,
2017,9.0,2017-11-05,RAV,20.0,0,TEN,23.0,0.0,-4.0,48.0,,,
2017,11.0,2017-11-19,RAV,23.0,0,GNB,0.0,1.0,-3.0,43.5,,,
2017,12.0,2017-11-27,RAV,23.0,1,HOU,16.0,1.0,3.5,47.5,,,
2017,13.0,2017-12-03,RAV,44.0,1,DET,20.0,1.0,3.0,48.5,,,
2017,14.0,2017-12-10,RAV,38.0,0,PIT,39.0,0.0,3.0,53.5,,,
2017,15.0,2017-12-17,RAV,27.0,0,CLE,10.0,1.0,-6.5,41.5,,,
2017,16.0,2017-12-23,RAV,23.0,1,IND,16.0,1.0,-2.0,44.0,,,
2017,17.0,2017-12-31,RAV,27.0,1,CIN,31.0,0.0,6.0,43.0,,,
2017,1.0,2017-09-10,BUF,21.0,1,NYJ,12.0,1.0,-4.0,44.0,,,
2017,2.0,2017-09-17,BUF,3.0,0,CAR,9.0,0.0,-3.0,41.5,,,
2017,3.0,2017-09-24,BUF,26.0,1,DEN,16.0,1.0,2.5,49.0,,,
2017,4.0,2017-10-01,BUF,23.0,0,ATL,17.0,1.0,-3.5,47.0,,,
